audience,should_contact,policy_margin,contact_cost,row_id,rank,uplift_decile,exp_incremental_revenue,y_actual,treated,ipw_contrib,recency,history_segment,history,mens,womens,zip_code,newbie,channel,uplift_hat_x,exp_profit_per_contact_x,uplift_hat_y,exp_profit_per_contact_y,spend,treatment
positive_only,1,0.3,0.05,7850,285,10,15.82258059422518,0.0,0,-0.0,2,2) $100 - $200,103.06,1,0,Surburban,0,Web,15.82258059422518,4.696774178267554,15.82258059422518,4.696774178267554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14761,286,10,15.82258059422518,0.0,1,0.0,9,3) $200 - $350,239.27,1,1,Surburban,1,Multichannel,15.82258059422518,4.696774178267554,15.82258059422518,4.696774178267554,0.0,Womens E-Mail
positive_only,1,0.3,0.05,9923,287,10,15.82258059422518,0.0,1,0.0,3,5) $500 - $750,703.47,1,0,Rural,1,Phone,15.82258059422518,4.696774178267554,15.82258059422518,4.696774178267554,0.0,No E-Mail
positive_only,1,0.3,0.05,12609,288,10,15.82258059422518,0.0,0,-0.0,10,5) $500 - $750,504.82,1,0,Surburban,1,Phone,15.82258059422518,4.696774178267554,15.82258059422518,4.696774178267554,0.0,No E-Mail
positive_only,1,0.3,0.05,12196,289,10,15.82258059422518,0.0,1,0.0,9,1) $0 - $100,60.89,1,0,Urban,1,Phone,15.82258059422518,4.696774178267554,15.82258059422518,4.696774178267554,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5119,290,10,15.765633333333335,0.0,1,0.0,10,5) $500 - $750,533.21,1,1,Rural,1,Phone,15.765633333333335,4.679690000000001,15.765633333333335,4.679690000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,3464,291,10,15.7631,0.0,1,0.0,11,1) $0 - $100,85.03,1,0,Surburban,0,Phone,15.7631,4.67893,15.7631,4.67893,0.0,No E-Mail
positive_only,1,0.3,0.05,4524,292,10,15.559999999999995,0.0,1,0.0,5,1) $0 - $100,67.73,0,1,Surburban,0,Phone,15.559999999999995,4.617999999999999,15.559999999999995,4.6179999999999986,0.0,Womens E-Mail
positive_only,1,0.3,0.05,2294,293,10,15.549733333333336,0.0,1,0.0,3,4) $350 - $500,420.78,1,0,Urban,0,Web,15.549733333333336,4.614920000000001,15.549733333333336,4.614920000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,10459,294,10,15.516299999999998,0.0,1,0.0,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,15.516299999999998,4.604889999999999,15.516299999999998,4.604889999999999,0.0,Mens E-Mail
positive_only,1,0.3,0.05,1194,295,10,15.401541208221332,0.0,1,0.0,1,5) $500 - $750,660.76,0,1,Rural,1,Multichannel,15.401541208221332,4.570462362466399,15.401541208221332,4.570462362466399,0.0,Womens E-Mail
positive_only,1,0.3,0.05,6275,296,10,15.376799999999989,0.0,1,0.0,5,4) $350 - $500,457.28,0,1,Urban,1,Multichannel,15.376799999999989,4.563039999999996,15.376799999999989,4.563039999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,10214,297,10,15.32579999999999,0.0,0,-0.0,10,1) $0 - $100,34.32,1,0,Surburban,1,Web,15.32579999999999,4.5477399999999975,15.32579999999999,4.5477399999999975,0.0,No E-Mail
positive_only,1,0.3,0.05,4010,298,10,15.30196666666667,0.0,1,0.0,4,3) $200 - $350,296.27,1,1,Surburban,1,Phone,15.30196666666667,4.540590000000001,15.30196666666667,4.540590000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,9928,299,10,15.2991,0.0,0,-0.0,1,1) $0 - $100,61.31,0,1,Surburban,0,Phone,15.2991,4.53973,15.2991,4.53973,0.0,No E-Mail
positive_only,1,0.3,0.05,14145,300,10,15.27413333333334,0.0,1,0.0,7,4) $350 - $500,476.14,1,0,Rural,0,Multichannel,15.27413333333334,4.5322400000000025,15.27413333333334,4.5322400000000025,0.0,Mens E-Mail
positive_only,1,0.3,0.05,11708,301,10,15.27113333333335,0.0,1,0.0,7,1) $0 - $100,32.87,0,1,Urban,1,Phone,15.27113333333335,4.531340000000005,15.27113333333335,4.531340000000005,0.0,No E-Mail
positive_only,1,0.3,0.05,1889,302,10,15.25993333333332,0.0,1,0.0,12,1) $0 - $100,29.99,1,0,Urban,0,Phone,15.25993333333332,4.527979999999996,15.25993333333332,4.527979999999996,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12928,303,10,15.227733333333326,0.0,1,0.0,9,1) $0 - $100,62.1,0,1,Urban,1,Web,15.227733333333326,4.518319999999997,15.227733333333326,4.5183199999999974,0.0,No E-Mail
positive_only,1,0.3,0.05,13931,304,10,15.193700000000002,0.0,1,0.0,6,3) $200 - $350,259.98,1,0,Surburban,1,Phone,15.193700000000002,4.50811,15.193700000000002,4.50811,0.0,No E-Mail
positive_only,1,0.3,0.05,7491,305,10,15.136533333333333,0.0,1,0.0,12,1) $0 - $100,72.73,0,1,Surburban,1,Phone,15.136533333333333,4.490959999999999,15.136533333333333,4.490959999999999,0.0,No E-Mail
positive_only,1,0.3,0.05,8724,306,10,15.118700000000002,0.0,1,0.0,2,3) $200 - $350,344.6,1,1,Surburban,0,Multichannel,15.118700000000002,4.48561,15.118700000000002,4.48561,0.0,No E-Mail
positive_only,1,0.3,0.05,13812,307,10,15.10703333333332,0.0,0,-0.0,3,3) $200 - $350,349.47,0,1,Surburban,0,Web,15.10703333333332,4.482109999999996,15.10703333333332,4.482109999999996,0.0,No E-Mail
positive_only,1,0.3,0.05,10189,308,10,15.073699999999995,0.0,0,-0.0,10,3) $200 - $350,344.98,1,0,Urban,0,Web,15.073699999999995,4.472109999999999,15.073699999999995,4.472109999999999,0.0,Womens E-Mail
positive_only,1,0.3,0.05,240,309,10,15.057899999999997,0.0,0,-0.0,1,3) $200 - $350,215.08,0,1,Surburban,0,Web,15.057899999999997,4.467369999999999,15.057899999999997,4.467369999999999,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3818,310,10,15.043499999999998,0.0,0,-0.0,1,1) $0 - $100,77.01,1,0,Surburban,1,Phone,15.043499999999998,4.463049999999999,15.043499999999998,4.463049999999999,0.0,Womens E-Mail
positive_only,1,0.3,0.05,11394,311,10,15.040000000000004,0.0,0,-0.0,9,1) $0 - $100,77.56,0,1,Surburban,1,Web,15.040000000000004,4.4620000000000015,15.040000000000004,4.4620000000000015,0.0,Mens E-Mail
positive_only,1,0.3,0.05,1564,312,10,14.992266666666652,0.0,1,0.0,3,1) $0 - $100,30.59,0,1,Urban,1,Web,14.992266666666652,4.447679999999996,14.992266666666652,4.447679999999996,0.0,Womens E-Mail
positive_only,1,0.3,0.05,9976,313,10,14.97,0.0,1,0.0,2,3) $200 - $350,216.86,1,1,Surburban,1,Multichannel,14.97,4.441,14.97,4.441,0.0,Womens E-Mail
positive_only,1,0.3,0.05,2507,314,10,14.921033333333366,0.0,1,0.0,4,3) $200 - $350,301.02,0,1,Surburban,0,Phone,14.921033333333366,4.42631000000001,14.921033333333366,4.42631000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,319,315,10,14.912966666666676,0.0,0,-0.0,1,3) $200 - $350,253.18,0,1,Surburban,0,Multichannel,14.912966666666676,4.423890000000003,14.912966666666676,4.423890000000003,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12635,316,10,14.870999999999992,0.0,1,0.0,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,14.870999999999992,4.411299999999997,14.870999999999992,4.411299999999997,0.0,No E-Mail
positive_only,1,0.3,0.05,10625,317,10,14.867333333333342,0.0,0,-0.0,3,1) $0 - $100,54.65,0,1,Rural,0,Web,14.867333333333342,4.410200000000002,14.867333333333342,4.410200000000002,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12584,318,10,14.861333333333334,0.0,1,0.0,4,1) $0 - $100,29.99,1,0,Urban,0,Web,14.861333333333334,4.4084,14.861333333333334,4.4084,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5235,319,10,14.776666666666667,0.0,0,-0.0,10,5) $500 - $750,702.94,0,1,Surburban,1,Web,14.776666666666667,4.383,14.776666666666667,4.383,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1168,320,10,14.757999999999996,0.0,0,-0.0,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,14.757999999999996,4.377399999999999,14.757999999999996,4.377399999999999,0.0,No E-Mail
positive_only,1,0.3,0.05,6290,321,10,14.755781476784597,0.0,1,0.0,3,3) $200 - $350,226.04,1,0,Urban,0,Phone,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14303,322,10,14.755781476784597,0.0,1,0.0,3,2) $100 - $200,181.8,0,1,Urban,1,Web,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Mens E-Mail
positive_only,1,0.3,0.05,7814,323,10,14.755781476784597,0.0,1,0.0,1,5) $500 - $750,542.37,1,1,Rural,1,Multichannel,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,No E-Mail
positive_only,1,0.3,0.05,13797,324,10,14.755781476784597,0.0,1,0.0,10,3) $200 - $350,231.05,0,1,Surburban,0,Multichannel,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5190,325,10,14.755781476784597,0.0,0,-0.0,2,1) $0 - $100,36.05,1,0,Surburban,0,Web,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,No E-Mail
positive_only,1,0.3,0.05,394,326,10,14.755781476784597,0.0,0,-0.0,3,"7) $1,000 +",1570.59,1,1,Urban,1,Web,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Womens E-Mail
positive_only,1,0.3,0.05,15977,327,10,14.755781476784597,0.0,0,-0.0,5,4) $350 - $500,476.62,0,1,Urban,0,Web,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3337,328,10,14.755781476784597,0.0,1,0.0,6,1) $0 - $100,53.56,0,1,Surburban,0,Web,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,No E-Mail
positive_only,1,0.3,0.05,12700,329,10,14.755781476784597,0.0,0,-0.0,9,2) $100 - $200,180.38,0,1,Urban,0,Phone,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,No E-Mail
positive_only,1,0.3,0.05,10120,330,10,14.755781476784597,0.0,0,-0.0,3,5) $500 - $750,655.98,1,1,Surburban,1,Phone,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14547,331,10,14.755781476784597,0.0,0,-0.0,10,"6) $750 - $1,000",821.5,1,1,Urban,1,Phone,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,No E-Mail
positive_only,1,0.3,0.05,14716,332,10,14.755781476784597,0.0,1,0.0,5,2) $100 - $200,125.01,1,0,Urban,0,Phone,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,Mens E-Mail
positive_only,1,0.3,0.05,6105,333,10,14.755781476784597,0.0,0,-0.0,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,14.755781476784597,4.376734443035379,14.755781476784597,4.376734443035379,0.0,No E-Mail
positive_only,1,0.3,0.05,10359,334,10,14.743266666666662,0.0,0,-0.0,8,5) $500 - $750,675.83,1,0,Surburban,1,Web,14.743266666666662,4.372979999999998,14.743266666666662,4.372979999999998,0.0,No E-Mail
positive_only,1,0.3,0.05,5687,335,10,14.727166666666664,0.0,1,0.0,12,3) $200 - $350,255.73,1,0,Surburban,1,Phone,14.727166666666664,4.368149999999999,14.727166666666664,4.368149999999999,0.0,Mens E-Mail
positive_only,1,0.3,0.05,10905,336,10,14.705000000000004,0.0,0,-0.0,5,1) $0 - $100,63.0,1,0,Urban,0,Phone,14.705000000000004,4.361500000000001,14.705000000000004,4.361500000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5099,337,10,14.67583333333334,0.0,1,0.0,10,1) $0 - $100,60.91,1,0,Rural,1,Phone,14.67583333333334,4.352750000000002,14.67583333333334,4.352750000000002,0.0,Mens E-Mail
positive_only,1,0.3,0.05,13035,338,10,14.624299999999996,0.0,0,-0.0,10,3) $200 - $350,332.02,1,1,Urban,0,Web,14.624299999999996,4.337289999999999,14.624299999999996,4.3372899999999985,0.0,No E-Mail
positive_only,1,0.3,0.05,7494,339,10,14.56123333333334,0.0,0,-0.0,10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,14.56123333333334,4.318370000000002,14.56123333333334,4.318370000000002,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3358,340,10,14.540626678494087,0.0,1,0.0,12,2) $100 - $200,120.87,1,0,Urban,0,Web,14.540626678494087,4.3121880035482265,14.540626678494087,4.3121880035482265,0.0,Mens E-Mail
positive_only,1,0.3,0.05,3594,341,10,14.536666666666669,0.0,1,0.0,4,4) $350 - $500,371.5,0,1,Rural,1,Phone,14.536666666666669,4.311000000000001,14.536666666666669,4.311000000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,13805,342,10,14.485266666666664,0.0,1,0.0,6,4) $350 - $500,456.22,1,0,Urban,0,Phone,14.485266666666664,4.295579999999999,14.485266666666664,4.295579999999999,0.0,Womens E-Mail
positive_only,1,0.3,0.05,380,343,10,14.46996666666666,0.0,1,0.0,5,3) $200 - $350,247.82,1,0,Urban,0,Phone,14.46996666666666,4.290989999999998,14.46996666666666,4.290989999999998,0.0,Mens E-Mail
positive_only,1,0.3,0.05,13345,344,10,14.431833333333332,0.0,1,0.0,9,1) $0 - $100,76.24,1,0,Rural,1,Web,14.431833333333332,4.27955,14.431833333333332,4.2795499999999995,0.0,No E-Mail
positive_only,1,0.3,0.05,10954,345,10,14.430933333333323,0.0,1,0.0,12,3) $200 - $350,249.19,1,0,Surburban,0,Multichannel,14.430933333333323,4.279279999999997,14.430933333333323,4.279279999999997,0.0,No E-Mail
positive_only,1,0.3,0.05,14640,346,10,14.412568922458265,0.0,1,0.0,10,1) $0 - $100,52.92,1,0,Surburban,1,Phone,14.412568922458265,4.273770676737479,14.412568922458265,4.273770676737479,0.0,Womens E-Mail
positive_only,1,0.3,0.05,13030,347,10,14.412568922458265,0.0,1,0.0,1,2) $100 - $200,183.41,0,1,Urban,0,Web,14.412568922458265,4.273770676737479,14.412568922458265,4.273770676737479,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14362,348,10,14.412568922458265,0.0,1,0.0,8,4) $350 - $500,389.82,1,1,Surburban,1,Web,14.412568922458265,4.273770676737479,14.412568922458265,4.273770676737479,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14844,349,10,14.412568922458265,0.0,1,0.0,4,1) $0 - $100,90.29,1,0,Urban,1,Web,14.412568922458265,4.273770676737479,14.412568922458265,4.273770676737479,0.0,No E-Mail
positive_only,1,0.3,0.05,6323,350,10,14.302099999999996,0.0,1,0.0,10,2) $100 - $200,103.99,0,1,Surburban,1,Phone,14.302099999999996,4.240629999999999,14.302099999999996,4.240629999999999,0.0,Mens E-Mail
positive_only,1,0.3,0.05,15171,351,10,14.2856,0.0,0,-0.0,3,3) $200 - $350,281.93,1,0,Rural,0,Multichannel,14.2856,4.23568,14.2856,4.23568,0.0,Mens E-Mail
positive_only,1,0.3,0.05,2798,352,10,14.215966666666672,0.0,0,-0.0,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,14.215966666666672,4.214790000000002,14.215966666666672,4.214790000000002,0.0,Womens E-Mail
positive_only,1,0.3,0.05,2730,353,10,14.193666666666669,0.0,0,-0.0,10,2) $100 - $200,142.32,0,1,Urban,1,Web,14.193666666666669,4.208100000000001,14.193666666666669,4.208100000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,14843,354,10,14.186700000000004,0.0,1,0.0,10,4) $350 - $500,380.21,1,1,Urban,0,Web,14.186700000000004,4.206010000000001,14.186700000000004,4.206010000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,714,355,10,14.152600000000009,0.0,0,-0.0,2,5) $500 - $750,584.37,1,0,Urban,1,Multichannel,14.152600000000009,4.195780000000003,14.152600000000009,4.195780000000003,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12909,356,10,14.114800000000002,0.0,1,0.0,11,3) $200 - $350,235.2,1,0,Urban,1,Phone,14.114800000000002,4.18444,14.114800000000002,4.18444,0.0,Mens E-Mail
positive_only,1,0.3,0.05,2252,357,10,14.039,0.0,0,-0.0,1,5) $500 - $750,587.56,1,0,Urban,1,Multichannel,14.039,4.1617,14.039,4.1617,0.0,Womens E-Mail
positive_only,1,0.3,0.05,6112,358,10,14.037333333333336,0.0,1,0.0,5,1) $0 - $100,29.99,1,0,Urban,1,Phone,14.037333333333336,4.161200000000001,14.037333333333336,4.161200000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,4049,359,10,14.023966666666666,0.0,1,0.0,8,3) $200 - $350,286.21,1,1,Rural,1,Phone,14.023966666666666,4.15719,14.023966666666666,4.15719,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12802,360,10,13.994933333333329,0.0,1,0.0,4,4) $350 - $500,464.93,1,0,Surburban,1,Multichannel,13.994933333333329,4.148479999999998,13.994933333333329,4.148479999999998,0.0,Mens E-Mail
positive_only,1,0.3,0.05,729,361,10,13.836799999999972,0.0,1,0.0,2,5) $500 - $750,675.88,1,1,Urban,1,Phone,13.836799999999972,4.101039999999991,13.836799999999972,4.101039999999991,0.0,Mens E-Mail
positive_only,1,0.3,0.05,11159,362,10,13.82360000000001,0.0,0,-0.0,1,2) $100 - $200,165.76,1,0,Surburban,0,Web,13.82360000000001,4.097080000000003,13.82360000000001,4.097080000000003,0.0,No E-Mail
positive_only,1,0.3,0.05,12127,363,10,13.788499999999992,0.0,1,0.0,7,3) $200 - $350,209.28,1,0,Surburban,1,Phone,13.788499999999992,4.086549999999997,13.788499999999992,4.086549999999997,0.0,No E-Mail
positive_only,1,0.3,0.05,4778,364,10,13.786500000000002,0.0,0,-0.0,11,1) $0 - $100,33.86,0,1,Surburban,1,Web,13.786500000000002,4.08595,13.786500000000002,4.08595,0.0,No E-Mail
positive_only,1,0.3,0.05,15748,365,10,13.75996666666666,0.0,1,0.0,9,1) $0 - $100,37.21,1,0,Urban,1,Web,13.75996666666666,4.077989999999998,13.75996666666666,4.077989999999998,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12333,366,10,13.737100000000003,0.0,1,0.0,8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,13.737100000000003,4.071130000000001,13.737100000000003,4.071130000000001,0.0,No E-Mail
positive_only,1,0.3,0.05,4582,367,10,13.690000000000005,0.0,1,0.0,9,3) $200 - $350,235.59,1,0,Surburban,0,Web,13.690000000000005,4.057000000000001,13.690000000000005,4.057000000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12555,368,10,13.686466666666664,0.0,1,0.0,11,3) $200 - $350,230.29,0,1,Surburban,0,Web,13.686466666666664,4.05594,13.686466666666664,4.05594,0.0,No E-Mail
positive_only,1,0.3,0.05,10653,369,10,13.654233333333336,0.0,1,0.0,10,1) $0 - $100,64.63,0,1,Rural,0,Phone,13.654233333333336,4.046270000000001,13.654233333333336,4.046270000000001,0.0,Womens E-Mail
positive_only,1,0.3,0.05,9499,370,10,13.501766666666674,0.0,0,-0.0,11,3) $200 - $350,287.23,1,0,Rural,0,Multichannel,13.501766666666674,4.000530000000002,13.501766666666674,4.000530000000002,45.83,Womens E-Mail
positive_only,1,0.3,0.05,14185,371,10,13.501766666666674,0.0,0,-0.0,2,1) $0 - $100,95.65,1,0,Surburban,0,Phone,13.501766666666674,4.000530000000002,13.501766666666674,4.000530000000002,0.0,No E-Mail
positive_only,1,0.3,0.05,14830,372,10,13.48666666666667,0.0,0,-0.0,5,1) $0 - $100,48.94,0,1,Rural,0,Phone,13.48666666666667,3.996000000000001,13.48666666666667,3.9960000000000013,0.0,Womens E-Mail
positive_only,1,0.3,0.05,8967,373,10,13.486200000000006,0.0,1,0.0,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,13.486200000000006,3.995860000000001,13.486200000000006,3.9958600000000013,0.0,Mens E-Mail
positive_only,1,0.3,0.05,912,374,10,13.393466666666663,0.0,0,-0.0,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,13.393466666666663,3.9680399999999993,13.393466666666663,3.9680399999999993,0.0,Womens E-Mail
positive_only,1,0.3,0.05,7554,375,10,13.365366666666658,0.0,0,-0.0,10,1) $0 - $100,92.58,0,1,Urban,1,Web,13.365366666666658,3.959609999999997,13.365366666666658,3.959609999999997,0.0,Womens E-Mail
positive_only,1,0.3,0.05,11890,376,10,13.34603333333334,0.0,0,-0.0,5,3) $200 - $350,332.47,0,1,Surburban,1,Phone,13.34603333333334,3.9538100000000016,13.34603333333334,3.9538100000000016,0.0,No E-Mail
positive_only,1,0.3,0.05,4962,377,10,13.328866666666654,0.0,0,-0.0,2,"6) $750 - $1,000",806.27,0,1,Urban,1,Phone,13.328866666666654,3.948659999999996,13.328866666666654,3.9486599999999963,0.0,Womens E-Mail
positive_only,1,0.3,0.05,3332,378,10,13.306666666666668,0.0,0,-0.0,6,4) $350 - $500,441.59,1,0,Rural,0,Multichannel,13.306666666666668,3.9420000000000006,13.306666666666668,3.9420000000000006,0.0,Mens E-Mail
positive_only,1,0.3,0.05,15064,379,10,13.306666666666668,0.0,1,0.0,10,2) $100 - $200,145.89,0,1,Surburban,0,Phone,13.306666666666668,3.9420000000000006,13.306666666666668,3.9420000000000006,0.0,Womens E-Mail
positive_only,1,0.3,0.05,12501,380,10,13.306666666666668,0.0,1,0.0,5,2) $100 - $200,112.23,1,0,Surburban,1,Phone,13.306666666666668,3.9420000000000006,13.306666666666668,3.9420000000000006,0.0,No E-Mail
positive_only,1,0.3,0.05,1046,381,10,13.304866666666667,0.0,1,0.0,9,1) $0 - $100,59.89,1,0,Surburban,0,Web,13.304866666666667,3.94146,13.304866666666667,3.94146,0.0,Mens E-Mail
positive_only,1,0.3,0.05,10025,382,10,13.275399999999996,0.0,0,-0.0,8,1) $0 - $100,99.34,1,0,Urban,1,Web,13.275399999999996,3.932619999999999,13.275399999999996,3.9326199999999987,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14311,383,10,13.259833333333324,0.0,0,-0.0,3,4) $350 - $500,362.48,0,1,Surburban,0,Phone,13.259833333333324,3.927949999999997,13.259833333333324,3.9279499999999974,0.0,No E-Mail
positive_only,1,0.3,0.05,8455,384,10,13.24063333333333,0.0,0,-0.0,7,1) $0 - $100,47.71,0,1,Surburban,1,Phone,13.24063333333333,3.922189999999999,13.24063333333333,3.9221899999999987,0.0,Mens E-Mail
positive_only,1,0.3,0.05,15722,385,10,13.088566666666663,0.0,1,0.0,2,2) $100 - $200,194.4,0,1,Surburban,1,Phone,13.088566666666663,3.876569999999999,13.088566666666663,3.876569999999999,0.0,Mens E-Mail
positive_only,1,0.3,0.05,7454,386,10,12.976099999999994,0.0,1,0.0,12,1) $0 - $100,34.13,1,0,Urban,1,Phone,12.976099999999994,3.842829999999998,12.976099999999994,3.842829999999998,0.0,Mens E-Mail
positive_only,1,0.3,0.05,12287,387,10,12.894633333333324,0.0,1,0.0,4,1) $0 - $100,84.9,0,1,Urban,0,Web,12.894633333333324,3.818389999999997,12.894633333333324,3.8183899999999973,0.0,Womens E-Mail
positive_only,1,0.3,0.05,5132,388,10,12.876299999999992,0.0,1,0.0,10,1) $0 - $100,29.99,1,0,Urban,0,Web,12.876299999999992,3.8128899999999977,12.876299999999992,3.8128899999999977,0.0,No E-Mail
positive_only,1,0.3,0.05,14507,389,10,12.700600000000003,0.0,0,-0.0,2,2) $100 - $200,171.05,0,1,Urban,0,Phone,12.700600000000003,3.760180000000001,12.700600000000003,3.760180000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,5520,390,10,12.681999999999988,0.0,0,-0.0,1,"7) $1,000 +",1065.11,1,1,Urban,1,Phone,12.681999999999988,3.754599999999997,12.681999999999988,3.7545999999999964,0.0,No E-Mail
positive_only,1,0.3,0.05,15187,391,10,12.652800000000004,0.0,0,-0.0,2,2) $100 - $200,185.94,0,1,Rural,0,Phone,12.652800000000004,3.745840000000001,12.652800000000004,3.745840000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,4761,392,10,12.648666666666667,0.0,1,0.0,8,2) $100 - $200,157.3,1,0,Rural,1,Phone,12.648666666666667,3.7446,12.648666666666667,3.7446,0.0,Womens E-Mail
positive_only,1,0.3,0.05,6680,393,10,12.6351,0.0,0,-0.0,9,5) $500 - $750,664.73,1,0,Surburban,1,Multichannel,12.6351,3.74053,12.6351,3.7405299999999997,83.3,Mens E-Mail
positive_only,1,0.3,0.05,6564,394,10,12.6351,0.0,1,0.0,4,3) $200 - $350,346.42,1,1,Surburban,0,Web,12.6351,3.74053,12.6351,3.7405299999999997,0.0,Womens E-Mail
positive_only,1,0.3,0.05,1708,395,10,12.535533333333335,0.0,0,-0.0,2,2) $100 - $200,124.36,0,1,Surburban,1,Web,12.535533333333335,3.7106600000000007,12.535533333333335,3.7106600000000007,0.0,Womens E-Mail
positive_only,1,0.3,0.05,13205,396,10,12.502499999999998,0.0,1,0.0,4,3) $200 - $350,299.41,0,1,Urban,1,Web,12.502499999999998,3.7007499999999993,12.502499999999998,3.7007499999999993,0.0,Womens E-Mail
positive_only,1,0.3,0.05,14369,397,10,12.487066666666678,0.0,1,0.0,1,4) $350 - $500,382.89,0,1,Surburban,0,Multichannel,12.487066666666678,3.696120000000003,12.487066666666678,3.696120000000003,0.0,No E-Mail
positive_only,1,0.3,0.05,4469,398,10,12.467933333333336,0.0,0,-0.0,10,1) $0 - $100,87.39,1,0,Surburban,1,Web,12.467933333333336,3.690380000000001,12.467933333333336,3.690380000000001,0.0,Mens E-Mail
positive_only,1,0.3,0.05,2314,399,10,12.456066666666665,0.0,1,0.0,10,3) $200 - $350,251.22,1,1,Surburban,0,Web,12.456066666666665,3.68682,12.456066666666665,3.6868199999999995,0.0,Womens E-Mail
positive_only,1,0.3,0.05,2530,400,10,12.42999999999996,0.0,1,0.0,4,1) $0 - $100,60.69,1,0,Urban,0,Phone,12.42999999999996,3.678999999999988,12.42999999999996,3.6789999999999883,0.0,Womens E-Mail
positive_only,1,0.3,0.05,4203,401,10,12.387299999999971,0.0,0,-0.0,12,1) $0 - $100,72.22,1,0,Urban,0,Phone,12.387299999999971,3.666189999999992,12.387299999999971,3.6661899999999914,0.0,No E-Mail
positive_only,1,0.3,0.05,11013,402,10,12.356691117849987,0.0,1,0.0,1,3) $200 - $350,307.39,1,0,Surburban,0,Web,12.356691117849987,3.657007335354996,12.356691117849987,3.6570073353549963,0.0,No E-Mail
positive_only,1,0.3,0.05,12654,403,10,12.356691117849987,0.0,1,0.0,8,1) $0 - $100,41.62,1,0,Urban,1,Phone,12.356691117849987,3.657007335354996,12.356691117849987,3.6570073353549963,0.0,No E-Mail
positive_only,1,0.3,0.05,13089,404,10,12.356691117849987,0.0,1,0.0,1,1) $0 - $100,55.0,1,0,Surburban,1,Web,12.356691117849987,3.657007335354996,12.356691117849987,3.6570073353549963,0.0,No E-Mail
positive_only,1,0.3,0.05,3208,405,10,12.356691117849987,0.0,0,-0.0,1,3) $200 - $350,220.44,1,0,Rural,1,Phone,12.356691117849987,3.657007335354996,12.356691117849987,3.6570073353549963,0.0,Mens E-Mail
positive_only,1,0.3,0.05,2102,406,10,12.356691117849987,0.0,1,0.0,2,4) $350 - $500,458.42,0,1,Surburban,0,Multichannel,12.356691117849987,3.657007335354996,12.356691117849987,3.6570073353549963,0.0,No E-Mail
